TranscriptId	GeneSym
rna-XM_038196867.1	LOC119725459
rna-XM_038203692.1	LOC119730695
rna-XM_038190123.1	LOC119720454
rna-XM_038188790.1	LOC119719361
rna-XM_038202686.1	LOC119729890
rna-XM_038190609.1	LOC119720771
rna-XR_005271844.1	LOC119733474
rna-XM_038220348.1	LOC119744423
rna-XM_038209218.1	LOC119735506
rna-XM_038218750.1	LOC119742624
rna-XM_038215014.1	LOC119739891
rna-XR_005270973.1	LOC119727479
rna-XM_038220557.1	LOC119744572
rna-XM_038212522.1	LOC119737884
rna-XM_038220878.1	LOC119744763
rna-XM_038212135.1	LOC119737647
rna-XM_038200473.1	LOC119728288
rna-XM_038194400.1	LOC119723640
rna-XM_038199878.1	LOC119727753
rna-XM_038202296.1	LOC119729641
rna-XM_038204627.1	LOC119731458
rna-XM_038207122.1	LOC119733749
rna-XM_038221386.1	LOC119745162
rna-XM_038214633.1	LOC119739634
rna-XR_005271784.1	LOC119733336
rna-XM_038211497.1	LOC119737282
rna-XM_038191969.1	LOC119721992
rna-XM_038210243.1	LOC119736210
rna-XM_038200918.1	LOC119728615
rna-XM_038218871.1	LOC119742704
rna-XM_038199890.1	LOC119727821
rna-XM_038210184.1	LOC119736161
rna-XM_038203273.1	LOC119730399
rna-XM_038191070.1	LOC119721174
rna-XM_038207584.1	LOC119734218
rna-XM_038191962.1	LOC119721985
rna-XR_005272389.1	LOC119737524
rna-XM_038218802.1	LOC119742656
rna-XM_038213012.1	LOC119738227
rna-Trnaa-ugc-14	Trnaa-ugc
rna-XM_038207209.1	LOC119733841
rna-XM_038214485.1	LOC119739510
rna-XM_038197357.1	LOC119725783
rna-XM_038219317.1	LOC119743010
rna-XM_038219846.1	LOC119743445
rna-XM_038201861.1	LOC119729259
rna-XM_038213303.1	LOC119738412
rna-XM_038217237.1	LOC119741476
rna-XM_038188239.1	LOC119718819
rna-XM_038209193.1	LOC119735488
rna-XM_038210326.1	LOC119736280
rna-XM_038222625.1	LOC119745933
rna-XM_038194061.1	LOC119723424
rna-XR_005270075.1	LOC119720221
rna-XM_038191188.1	LOC119721223
rna-XM_038219059.1	LOC119742855
rna-XM_038188577.1	LOC119719210
rna-XM_038213739.1	LOC119738779
rna-XM_038200371.1	LOC119728219
rna-XM_038195263.1	LOC119724282
rna-XM_038216112.1	LOC119740724
rna-XM_038189243.1	LOC119719752
rna-XM_038202717.1	LOC119729932
rna-XM_038203031.1	LOC119730228
rna-XM_038211611.1	LOC119737337
rna-XM_038213503.1	LOC119738596
rna-XM_038198358.1	LOC119726612
rna-XR_005271819.1	LOC119733413
rna-XR_005272656.1	LOC119740196
rna-XM_038218957.1	LOC119742784
rna-XM_038220272.1	LOC119744373
rna-XM_038193529.1	LOC119723048
rna-XM_038222949.1	LOC119746144
rna-XM_038222259.1	LOC119745714
rna-XM_038217472.1	LOC119741640
rna-XM_038214229.1	LOC119739337
rna-XM_038199117.1	LOC119727258
rna-XM_038218635.1	LOC119742560
rna-XM_038208828.1	LOC119735128
rna-XM_038201190.1	LOC119728796
rna-Trnal-cag	Trnal-cag
rna-XM_038211789.1	LOC119737434
rna-XM_038197298.1	LOC119725745
rna-XM_038223310.1	LOC119746396
rna-XM_038213105.1	LOC119738271
rna-XM_038215565.1	LOC119740299
rna-Trnat-agu-9	Trnat-agu
rna-XM_038222207.1	LOC119745677
rna-XM_038202002.1	LOC119729379
rna-XM_038210664.1	LOC119736648
rna-XM_038206960.1	LOC119733378
rna-XM_038221651.1	LOC119745354
rna-XM_038198053.1	LOC119726399
rna-XM_038204093.1	LOC119731080
rna-XM_038200723.1	LOC119728471
rna-XR_005272460.1	LOC119738480
rna-XM_038212520.1	LOC119737883
rna-XM_038195286.1	LOC119724298
rna-XM_038195124.1	LOC119724188
rna-XM_038201859.1	LOC119729257
rna-XM_038199777.1	LOC119727740
rna-XM_038193908.1	LOC119723334
rna-XM_038214351.1	LOC119739407
rna-XM_038192819.1	LOC119722618
rna-XM_038200459.1	LOC119728280
rna-XM_038200959.1	LOC119728648
rna-XM_038200923.1	LOC119728619
rna-XM_038221580.1	LOC119745305
rna-XM_038210237.1	LOC119736205
rna-XM_038197912.1	LOC119726276
rna-XM_038205769.1	LOC119732312
rna-Trnae-uuc-6	Trnae-uuc
rna-XM_038202808.1	LOC119730018
rna-XM_038218464.1	LOC119742514
rna-XM_038214729.1	LOC119739704
rna-XM_038217676.1	LOC119741780
rna-XM_038189264.1	LOC119719776
rna-XM_038190559.1	LOC119720734
rna-XM_038201324.1	LOC119728890
rna-Trnat-ggu-34	Trnat-ggu
rna-XM_038196577.1	LOC119725213
rna-XM_038204745.1	LOC119731563
rna-XM_038205980.1	LOC119732454
rna-XM_038201252.1	LOC119728844
rna-XM_038188498.1	LOC119719160
rna-XM_038200109.1	LOC119728028
rna-XM_038210058.1	LOC119736054
rna-XM_038204842.1	LOC119731642
rna-XM_038216681.1	LOC119741056
rna-XM_038210186.1	LOC119736159
rna-XR_005273378.1	LOC119743953
rna-XM_038214793.1	LOC119739746
rna-XM_038216552.1	LOC119740998
rna-XM_038197642.1	LOC119726022
rna-XM_038200336.1	LOC119728197
rna-XM_038188833.1	LOC119719395
rna-XM_038189040.1	LOC119719566
rna-XR_005272241.1	LOC119735962
rna-XM_038204564.1	LOC119731390
rna-XR_005272048.1	LOC119734135
rna-XM_038221467.1	LOC119745243
rna-XM_038213842.1	LOC119738867
rna-XM_038205883.1	LOC119732395
rna-XM_038208006.1	LOC119734479
rna-XM_038205222.1	LOC119731922
rna-XM_038188163.1	LOC119718749
rna-XM_038190962.1	LOC119721072
rna-XM_038222768.1	LOC119746016
rna-Trnay-gua-3	Trnay-gua
rna-XR_005273438.1	LOC119744017
rna-XM_038217654.1	LOC119741765
rna-XM_038218939.1	LOC119742770
rna-XM_038194375.1	LOC119723631
rna-XM_038199348.1	LOC119727465
rna-XM_038199944.1	LOC119727869
rna-XR_005270398.1	LOC119722060
rna-XM_038200006.1	LOC119727926
rna-XM_038221563.1	LOC119745300
rna-XM_038195011.1	LOC119724102
rna-XM_038195597.1	LOC119724509
rna-XM_038197724.1	LOC119726116
rna-XM_038192096.1	LOC119722080
rna-XM_038201942.1	LOC119729316
rna-XM_038219060.1	LOC119742749
rna-XM_038210514.1	LOC119736497
rna-XM_038222579.1	LOC119745900
rna-XM_038191320.1	LOC119721305
rna-XM_038191564.1	LOC119721485
rna-XM_038205261.1	LOC119731947
rna-XM_038202682.1	LOC119729888
rna-XM_038201209.1	LOC119728809
rna-XM_038196566.1	LOC119725204
rna-XM_038193498.1	LOC119723023
rna-XM_038211514.1	LOC119737292
rna-Trnap-cgg-6	Trnap-cgg
rna-XM_038216919.1	LOC119741196
rna-XR_005272954.1	LOC119743052
rna-XM_038189555.1	LOC119720045
rna-XM_038196220.1	LOC119724912
rna-XM_038202935.1	LOC119730155
rna-XM_038208146.1	LOC119734610
rna-XM_038202228.1	LOC119729600
gene-LOC119731391	LOC119731391
rna-XM_038209922.1	LOC119735946
rna-XM_038196887.1	LOC119725479
rna-XR_005273718.1	LOC119746285
rna-XM_038203891.1	LOC119730840
rna-XM_038194833.1	LOC119723926
rna-XM_038206134.1	LOC119732567
rna-XR_005272775.1	LOC119741797
rna-XM_038219417.1	LOC119743071
rna-XM_038218136.1	LOC119742106
rna-XM_038209426.1	LOC119735636
rna-XM_038203747.1	LOC119730725
rna-XM_038219190.1	LOC119742924
rna-XM_038199448.1	LOC119727538
rna-XM_038188373.1	LOC119719070
rna-XM_038212272.1	LOC119737720
rna-XM_038221827.1	LOC119745467
rna-XM_038216292.1	LOC119740841
rna-XM_038196180.1	LOC119724885
rna-XR_005272543.1	LOC119739193
rna-XM_038218094.1	LOC119742071
rna-XM_038202593.1	LOC119729809
rna-XM_038205422.1	LOC119732054
rna-XM_038196028.1	LOC119724807
rna-XM_038215278.1	LOC119740075
rna-Trnap-agg-8	Trnap-agg
rna-XM_038210454.1	LOC119736435
rna-Trnav-cac-9	Trnav-cac
rna-XM_038205173.1	LOC119731889
rna-XM_038199894.1	LOC119727825
rna-XM_038195522.1	LOC119724461
rna-XM_038216852.1	LOC119741155
rna-XM_038197311.1	LOC119725750
rna-XM_038202849.1	LOC119730062
rna-XM_038191964.1	LOC119721988
rna-XR_005271144.1	LOC119728814
rna-XM_038190283.1	LOC119720568
rna-XM_038217041.1	LOC119741289
rna-XM_038210327.1	LOC119736281
rna-XM_038213813.1	LOC119738842
rna-XR_005270707.1	LOC119725348
rna-XM_038206121.1	LOC119732555
rna-XM_038189302.1	LOC119719808
rna-XR_005273580.1	LOC119744618
rna-XM_038208743.1	LOC119735037
rna-XM_038201567.1	LOC119729064
rna-XM_038192580.1	LOC119722452
rna-XR_005273555.1	LOC119744293
rna-XM_038189136.1	LOC119719636
rna-XM_038195142.1	LOC119724197
rna-XM_038207317.1	LOC119733953
rna-XM_038200293.1	LOC119728181
rna-XR_005273072.1	LOC119743608
rna-XM_038222411.1	LOC119745802
rna-XM_038189967.1	LOC119720324
rna-XM_038194037.1	LOC119723418
rna-XM_038209926.1	LOC119735951
rna-XR_005270006.1	LOC119719849
rna-XM_038197022.1	LOC119725565
rna-XM_038193550.1	LOC119723061
rna-XM_038200090.1	LOC119728010
rna-XM_038209000.1	LOC119735302
rna-XM_038203657.1	LOC119730666
rna-XM_038205542.1	LOC119732142
rna-XM_038219685.1	LOC119743283
rna-XM_038196774.1	LOC119725369
rna-XR_005273156.1	LOC119743714
rna-XR_005271029.1	LOC119728295
rna-XM_038216484.1	LOC119740960
rna-XM_038199625.1	LOC119727641
rna-XM_038189632.1	LOC119720095
rna-Trnaq-uug	Trnaq-uug
rna-XM_038191551.1	LOC119721459
rna-XM_038191787.1	LOC119721836
rna-XM_038213276.1	LOC119738395
rna-XM_038204343.1	LOC119731252
rna-Trnag-ucc-9	Trnag-ucc
rna-XM_038222544.1	LOC119745886
rna-XM_038210621.1	LOC119736604
rna-Trnae-cuc-12	Trnae-cuc
rna-XM_038205183.1	LOC119731896
rna-XM_038213415.1	LOC119738514
rna-XM_038193276.1	LOC119722877
gene-LOC119721222	LOC119721222
rna-XM_038216193.1	LOC119740773
rna-XM_038219100.1	LOC119742871
rna-XM_038210607.1	LOC119736591
rna-XM_038192706.1	LOC119722530
rna-XM_038199656.1	LOC119727663
rna-XM_038197630.1	LOC119726001
rna-XM_038208816.1	LOC119735123
rna-XM_038221469.1	LOC119745246
rna-XM_038212476.1	LOC119737850
rna-XM_038207948.1	LOC119734445
rna-XM_038200958.1	LOC119728647
rna-XM_038201845.1	LOC119729255
rna-XM_038190355.1	LOC119720587
rna-XM_038189277.1	LOC119719787
rna-XM_038217461.1	LOC119741632
rna-XM_038195185.1	LOC119724229
rna-Trnaf-gaa-19	Trnaf-gaa
rna-XM_038200671.1	LOC119728435
rna-XM_038222953.1	LOC119746147
rna-XR_005270947.1	LOC119727434
rna-XM_038199658.1	LOC119727666
rna-XM_038205661.1	LOC119732227
rna-XM_038205677.1	LOC119732235
rna-XM_038205481.1	LOC119732090
rna-XM_038192146.1	LOC119722117
rna-XM_038220553.1	LOC119744568
rna-XM_038195656.1	LOC119724555
rna-XM_038218512.1	LOC119742515
rna-XM_038188272.1	LOC119718852
rna-XM_038215227.1	LOC119740034
rna-XM_038206950.1	LOC119733361
rna-XM_038196834.1	LOC119725428
rna-XM_038194073.1	LOC119723429
rna-XM_038202745.1	LOC119729953
rna-XR_005273098.1	LOC119743654
rna-XM_038222944.1	LOC119746137
rna-XM_038197253.1	LOC119725712
rna-XR_005272082.1	LOC119734514
rna-XM_038209598.1	LOC119735712
rna-XR_005273683.1	LOC119746036
rna-XM_038219177.1	LOC119742893
rna-XM_038205787.1	LOC119732328
rna-XM_038202778.1	LOC119729986
rna-XM_038190612.1	LOC119720774
rna-XM_038193161.1	LOC119722809
rna-XM_038198914.1	LOC119727027
rna-XM_038201632.1	LOC119729118
rna-XM_038203116.1	LOC119730297
rna-XM_038193191.1	LOC119722830
rna-XR_005273208.1	LOC119743771
rna-XM_038206297.1	LOC119732666
rna-XR_005270079.1	LOC119720235
rna-XM_038216459.1	LOC119740949
rna-XM_038194395.1	LOC119723636
gene-LOC119720960	LOC119720960
rna-XM_038211554.1	LOC119737309
rna-XM_038221896.1	LOC119745513
rna-XM_038200338.1	LOC119728204
rna-XM_038201644.1	LOC119729126
rna-XM_038221728.1	LOC119745404
rna-XM_038221409.1	LOC119745185
rna-XM_038206211.1	LOC119732624
rna-XM_038192938.1	LOC119722690
rna-XM_038192314.1	LOC119722271
rna-XM_038217572.1	LOC119741709
rna-XM_038219159.1	LOC119742906
rna-XM_038207535.1	LOC119734184
rna-XM_038189756.1	LOC119720186
rna-XM_038220209.1	LOC119744336
rna-XM_038199844.1	LOC119727753
rna-XM_038205064.1	LOC119731791
rna-XM_038190794.1	LOC119720928
rna-XM_038217006.1	LOC119741253
rna-XM_038219497.1	LOC119743132
rna-XM_038189497.1	LOC119720002
rna-XM_038223488.1	LOC119746511
rna-XM_038205731.1	LOC119732272
rna-XM_038193774.1	LOC119723212
rna-XM_038202384.1	LOC119729701
rna-XM_038191171.1	LOC119721216
rna-XM_038215615.1	LOC119740347
rna-XM_038208540.1	LOC119734906
rna-XM_038211690.1	LOC119737376
rna-XM_038219870.1	LOC119743462
rna-XM_038213519.1	LOC119738611
gene-LOC119745170	LOC119745170
rna-XM_038192615.1	LOC119722479
rna-XM_038191635.1	LOC119721555
rna-XM_038210931.1	LOC119736879
rna-XM_038208358.1	LOC119734797
rna-XM_038217170.1	LOC119741425
rna-XM_038213250.1	LOC119738377
rna-XM_038206149.1	LOC119732580
rna-XM_038222654.1	LOC119745943
rna-XM_038211503.1	LOC119737288
rna-XM_038194440.1	LOC119723660
rna-XM_038207949.1	LOC119734446
rna-XM_038195314.1	LOC119724319
rna-XM_038190156.1	LOC119720481
rna-XR_005272418.1	LOC119737957
rna-XM_038206152.1	LOC119732583
gene-LOC119738733	LOC119738733
rna-XM_038200802.1	LOC119728529
rna-XM_038195432.1	LOC119724399
rna-XM_038223152.1	LOC119746290
rna-XM_038211748.1	LOC119737410
rna-XM_038207443.1	LOC119734079
rna-XM_038215126.1	LOC119739966
rna-XM_038197196.1	LOC119725672
rna-XM_038194374.1	LOC119723628
rna-XR_005270570.1	LOC119723717
rna-XM_038203141.1	LOC119730311
rna-XM_038210323.1	LOC119736275
rna-XM_038204391.1	LOC119731261
rna-XM_038208488.1	LOC119734879
rna-XM_038202078.1	LOC119729500
rna-XM_038205135.1	LOC119731852
rna-XM_038196845.1	LOC119725439
rna-XM_038221634.1	LOC119745341
rna-XR_005273720.1	LOC119746301
rna-XM_038206312.1	LOC119732677
rna-XM_038207331.1	LOC119733959
rna-XM_038189741.1	LOC119720171
rna-XM_038216096.1	LOC119740714
rna-XM_038219428.1	LOC119743082
rna-XM_038207456.1	LOC119734090
rna-XM_038190510.1	LOC119720703
rna-XM_038212599.1	LOC119737927
rna-XR_005271851.1	LOC119733481
rna-XR_005270383.1	LOC119722054
rna-XR_005269893.1	LOC119719292
rna-XM_038200440.1	LOC119728272
rna-XM_038199493.1	LOC119727567
rna-XM_038210915.1	LOC119736875
rna-XM_038216155.1	LOC119740750
rna-XM_038205584.1	LOC119732169
rna-XM_038223174.1	LOC119746306
rna-XM_038212788.1	LOC119738062
rna-XM_038196244.1	LOC119724925
rna-XM_038199675.1	LOC119727675
rna-XM_038195477.1	LOC119724426
rna-XM_038189174.1	LOC119719679
rna-XM_038197442.1	LOC119725850
rna-XM_038191075.1	LOC119721177
rna-XM_038199078.1	LOC119727215
rna-XM_038210872.1	LOC119736862
rna-XM_038206543.1	LOC119732958
rna-XM_038197511.1	LOC119725906
rna-XR_005270196.1	LOC119721453
rna-XM_038197674.1	LOC119726057
rna-XM_038212717.1	LOC119738010
rna-XM_038216612.1	LOC119741028
rna-XM_038188821.1	LOC119719388
rna-XR_005273045.1	LOC119743522
rna-XM_038200398.1	LOC119728243
rna-XM_038207592.1	LOC119734223
rna-XM_038191948.1	LOC119721976
rna-XM_038202522.1	LOC119729771
rna-XM_038194493.1	LOC119723701
rna-XM_038195510.1	LOC119724448
rna-XM_038206086.1	LOC119732529
rna-XM_038200399.1	LOC119728244
rna-XM_038206192.1	LOC119732612
rna-XM_038193227.1	LOC119722852
rna-XM_038197549.1	LOC119725932
rna-XM_038199597.1	LOC119727631
rna-XR_005272306.1	LOC119736306
rna-XM_038202564.1	LOC119729801
rna-XM_038218382.1	LOC119742451
rna-XM_038200681.1	LOC119728440
rna-XM_038208163.1	LOC119734625
rna-XM_038198346.1	LOC119726604
rna-XM_038215174.1	LOC119739994
rna-XM_038207886.1	LOC119734389
rna-XR_005271379.1	LOC119730523
rna-Trnae-cuc-6	Trnae-cuc
rna-XM_038203609.1	LOC119730622
rna-XM_038190083.1	LOC119720418
rna-XM_038211487.1	LOC119737276
rna-XM_038210367.1	LOC119736358
rna-XR_005271097.1	LOC119728641
rna-XM_038209433.1	LOC119735641
rna-XM_038211401.1	LOC119737216
rna-XM_038223320.1	LOC119746402
rna-XM_038198745.1	LOC119726895
rna-XM_038218343.1	LOC119742427
rna-XR_005271128.1	LOC119728708
rna-XM_038202131.1	LOC119729531
rna-XM_038211919.1	LOC119737505
rna-XM_038200540.1	LOC119728338
rna-XM_038200933.1	LOC119728622
rna-XM_038216286.1	LOC119740836
rna-XM_038220597.1	LOC119744591
rna-XR_005270647.1	LOC119724488
rna-XR_005270104.1	LOC119720605
rna-XM_038198750.1	LOC119726899
rna-XM_038195810.1	LOC119724658
rna-XM_038199823.1	LOC119727768
rna-XM_038198658.1	LOC119726800
rna-XM_038196868.1	LOC119725460
rna-XM_038212367.1	LOC119737772
rna-XM_038195016.1	LOC119724106
rna-XM_038209451.1	LOC119735653
rna-XM_038211238.1	LOC119737123
rna-XM_038196159.1	LOC119724837
rna-XM_038194418.1	LOC119723646
rna-XR_005272744.1	LOC119741539
rna-XM_038197645.1	LOC119726026
rna-XM_038217481.1	LOC119741647
rna-XM_038202857.1	LOC119730071
rna-XM_038190418.1	LOC119720643
rna-XM_038222752.1	LOC119746003
rna-XM_038188549.1	LOC119719190
rna-Trnam-cau-10	Trnam-cau
rna-XM_038200756.1	LOC119728494
rna-Trnar-acg-14	Trnar-acg
rna-XM_038192845.1	LOC119722634
rna-XM_038212932.1	LOC119738184
rna-XM_038221460.1	LOC119745237
rna-XM_038190019.1	LOC119720364
rna-XM_038219978.1	LOC119743555
rna-XM_038220559.1	LOC119744574
rna-XM_038202638.1	LOC119729845
rna-XM_038196413.1	LOC119725048
rna-XM_038202373.1	LOC119729692
rna-XM_038199736.1	LOC119727715
rna-Trnak-uuu-10	Trnak-uuu
rna-XM_038202776.1	LOC119729985
rna-XM_038214852.1	LOC119739782
rna-XM_038199829.1	LOC119727771
rna-Trnaa-agc-21	Trnaa-agc
rna-XM_038218923.1	LOC119742753
rna-XM_038202817.1	LOC119730027
rna-XR_005270865.1	LOC119726926
rna-XR_005273353.1	LOC119743927
rna-XM_038200040.1	LOC119727959
rna-XM_038191598.1	LOC119721521
rna-XM_038221433.1	LOC119745210
rna-XM_038220149.1	LOC119744279
rna-XR_005271447.1	LOC119731321
rna-XM_038203653.1	LOC119730663
rna-XM_038218197.1	LOC119742158
gene-LOC119743070	LOC119743070
rna-XM_038209440.1	LOC119735647
rna-XR_005273132.1	LOC119743690
rna-XM_038203980.1	LOC119730917
rna-XM_038201907.1	LOC119729295
rna-Trnat-cgu-7	Trnat-cgu
rna-XM_038217032.1	LOC119741262
rna-XM_038194922.1	LOC119724000
rna-XM_038197813.1	LOC119726212
rna-XM_038209075.1	LOC119735377
rna-XM_038202025.1	LOC119729461
rna-XM_038195161.1	LOC119724213
rna-XM_038196277.1	LOC119724945
rna-XR_005273399.1	LOC119743976
rna-XM_038201522.1	LOC119729031
rna-XM_038208155.1	LOC119734619
rna-XM_038199297.1	LOC119727429
rna-XM_038190754.1	LOC119720887
rna-XR_005270007.1	LOC119719851
rna-XM_038196133.1	LOC119724837
rna-XR_005272994.1	LOC119743198
rna-XM_038192058.1	LOC119722066
rna-XM_038212775.1	LOC119738050
rna-XR_005272929.1	LOC119742917
rna-XM_038188616.1	LOC119719241
rna-XR_005271669.1	LOC119733137
rna-XM_038196487.1	LOC119725127
rna-XM_038217577.1	LOC119741713
rna-XM_038212598.1	LOC119737929
rna-XM_038193425.1	LOC119722988
rna-XM_038222425.1	LOC119745811
rna-XM_038206497.1	LOC119732912
rna-XM_038202308.1	LOC119729646
rna-XM_038223466.1	LOC119746495
rna-XR_005271704.1	LOC119733206
rna-XM_038204622.1	LOC119731453
rna-XM_038199817.1	LOC119727766
rna-XM_038211625.1	LOC119737342
rna-XR_005270208.1	LOC119721614
rna-XR_005273057.1	LOC119743575
rna-XM_038207057.1	LOC119733659
rna-XM_038219522.1	LOC119743152
rna-XM_038194141.1	LOC119723471
rna-XM_038216734.1	LOC119741079
rna-XM_038191924.1	LOC119721964
rna-XR_005272396.1	LOC119737608
rna-XM_038188454.1	LOC119719132
rna-XM_038206970.1	LOC119733390
rna-XM_038200267.1	LOC119728178
rna-XM_038211798.1	LOC119737440
gene-LOC119718805	LOC119718805
rna-XR_005271967.1	LOC119733757
rna-XM_038218695.1	LOC119742590
rna-XM_038192280.1	LOC119722235
rna-XM_038210128.1	LOC119736114
rna-XM_038190494.1	LOC119720690
gene-LOC119733555	LOC119733555
rna-XM_038209466.1	LOC119735663
rna-XM_038206456.1	LOC119732853
rna-XR_005272284.1	LOC119736163
rna-XM_038216471.1	LOC119740955
rna-XM_038191383.1	LOC119721348
rna-XM_038203810.1	LOC119730782
rna-XR_005270556.1	LOC119723607
rna-XM_038211407.1	LOC119737219
rna-XM_038217487.1	LOC119741651
rna-XR_005272227.1	LOC119735810
gene-LOC119736527	LOC119736527
rna-XM_038194403.1	LOC119723640
rna-XM_038210255.1	LOC119736222
rna-XM_038199257.1	LOC119727387
rna-XM_038192725.1	LOC119722540
rna-XM_038194692.1	LOC119723816
rna-XM_038218167.1	LOC119742135
rna-XR_005272713.1	LOC119741037
rna-XM_038207863.1	LOC119734370
rna-XM_038189423.1	LOC119719938
rna-XM_038210373.1	LOC119736362
rna-XM_038194342.1	LOC119723605
rna-XM_038221689.1	LOC119745377
rna-XM_038198121.1	LOC119726437
rna-XM_038200928.1	LOC119728621
rna-XM_038201791.1	LOC119729219
rna-XM_038209192.1	LOC119735487
rna-XM_038208917.1	LOC119735211
rna-XM_038207505.1	LOC119734157
rna-XM_038222939.1	LOC119746136
rna-XM_038192088.1	LOC119722075
rna-XM_038201765.1	LOC119729199
rna-XM_038204903.1	LOC119731691
rna-XM_038209403.1	LOC119735620
rna-XM_038211938.1	LOC119737516
rna-XM_038217019.1	LOC119741267
rna-XM_038209394.1	LOC119735616
rna-XM_038206784.1	LOC119733195
rna-XM_038206846.1	LOC119733263
rna-XM_038189323.1	LOC119719829
rna-XM_038219568.1	LOC119743186
rna-XM_038208566.1	LOC119734925
rna-XM_038213898.1	LOC119739062
rna-XM_038220278.1	LOC119744377
rna-XM_038197443.1	LOC119725851
rna-XM_038192105.1	LOC119722086
rna-XR_005271576.1	LOC119732608
rna-XM_038199298.1	LOC119727429
rna-XM_038205850.1	LOC119732384
rna-XM_038200546.1	LOC119728343
rna-XM_038216917.1	LOC119741194
rna-XM_038199776.1	LOC119727739
rna-XM_038214911.1	LOC119739825
rna-XM_038213412.1	LOC119738512
rna-XM_038218300.1	LOC119742399
rna-XR_005273738.1	LOC119746405
rna-XM_038202192.1	LOC119729579
rna-XM_038204864.1	LOC119731659
rna-XM_038204719.1	LOC119731545
rna-XM_038194796.1	LOC119723893
rna-XM_038209900.1	LOC119735943
rna-XM_038191596.1	LOC119721517
rna-XM_038208041.1	LOC119734506
rna-XM_038200661.1	LOC119728429
rna-XM_038216434.1	LOC119740937
rna-XM_038218942.1	LOC119742772
rna-XM_038216722.1	LOC119741072
rna-XM_038194672.1	LOC119723804
rna-XM_038191375.1	LOC119721341
rna-XM_038190520.1	LOC119720709
rna-XM_038203522.1	LOC119730548
rna-XM_038194249.1	LOC119723545
rna-XM_038220174.1	LOC119744305
gene-LOC119727396	LOC119727396
rna-XM_038217127.1	LOC119741376
rna-Trnaa-ggc-4	Trnaa-ggc
rna-XM_038205793.1	LOC119732335
rna-XM_038204509.1	LOC119731335
rna-XM_038196234.1	LOC119724916
rna-XM_038212692.1	LOC119737993
rna-XM_038196214.1	LOC119724908
rna-XM_038209925.1	LOC119735949
rna-XM_038196294.1	LOC119724959
rna-XR_005271562.1	LOC119732528
rna-XM_038203450.1	LOC119730497
rna-XR_005271087.1	LOC119728614
rna-XM_038206371.1	LOC119732722
rna-XM_038194950.1	LOC119724030
rna-XR_005271630.1	LOC119732896
rna-XM_038212352.1	LOC119737766
rna-XM_038192658.1	LOC119722501
rna-XM_038194381.1	LOC119723633
rna-XM_038206461.1	LOC119732859
rna-XM_038220679.1	LOC119744634
rna-XM_038198834.1	LOC119726981
rna-XR_005270810.1	LOC119726207
rna-XM_038205456.1	LOC119732079
rna-XM_038200379.1	LOC119728225
rna-XM_038190951.1	LOC119721056
rna-XM_038200243.1	LOC119728161
rna-XR_005271217.1	LOC119729309
rna-XM_038210633.1	LOC119736618
rna-XM_038212325.1	LOC119737754
rna-XM_038192763.1	LOC119722579
rna-XM_038222154.1	LOC119745645
rna-XM_038199708.1	LOC119727695
rna-XM_038218454.1	LOC119742507
rna-XM_038195392.1	LOC119724370
rna-XM_038214572.1	LOC119739588
rna-XM_038222782.1	LOC119746025
rna-XM_038205764.1	LOC119732305
rna-XM_038221062.1	LOC119744877
rna-XM_038189987.1	LOC119720342
rna-Trnar-ucu-6	Trnar-ucu
rna-XM_038214165.1	LOC119739287
rna-XM_038191768.1	LOC119721812
rna-XM_038189780.1	LOC119720196
rna-XM_038209632.1	LOC119735730
rna-XM_038198281.1	LOC119726549
