TranscriptId	GeneSym
rna-XM_030983112.1	LOC100888657
rna-XM_793422.5	LOC593968
rna-XM_030997994.1	LOC115929286
rna-XM_030991634.1	LOC578834
rna-XM_030999401.1	LOC589270
rna-XM_011682396.2	LOC594082
rna-XM_030987756.1	LOC115924909
rna-XR_004065084.1	LOC115926557
rna-XM_030986871.1	LOC753906
rna-XR_004065656.1	LOC115927458
rna-XR_004064408.1	LOC115924639
rna-XM_011662241.2	LOC593178
rna-XM_031000386.1	LOC100894013
rna-XM_030999866.1	LOC575026
rna-XM_011666806.2	LOC583375
rna-XM_030997708.1	LOC592337
rna-XM_030974175.1	LOC756187
rna-XM_011670505.2	LOC100891976
rna-XM_001195566.4	LOC756540
rna-XM_030990658.1	LOC764826
rna-XM_011678177.2	LOC756464
rna-XM_003723633.3	LOC100893082
rna-XM_030981463.1	LOC591449
rna-XM_030977282.1	LOC100889734
rna-XM_003727570.3	LOC100893221
rna-XM_030978646.1	LOC105437457
rna-XR_004062371.1	LOC115920431
rna-XM_003729420.3	LOC590817
rna-XM_011677353.2	LOC100889010
rna-XR_004062449.1	LOC594723
rna-XM_003730721.3	LOC593017
rna-XM_030996328.1	LOC593924
rna-TRNAE-UUC-3	TRNAE-UUC
rna-XM_011671084.2	LOC105440658
rna-XM_030987430.1	LOC115924686
rna-XM_030998853.1	LOC105438387
rna-XM_030985684.1	LOC577555
rna-XM_030977153.1	LOC591823
rna-XM_030978566.1	LOC581904
rna-XM_030990012.1	LOC588913
rna-XM_030973085.1	LOC594379
rna-XM_011684445.2	LOC100890528
rna-XM_777529.4	LOC577292
rna-XM_030974251.1	LOC764368
rna-XM_030987940.1	LOC591220
rna-XM_030998278.1	LOC373373
rna-TRNAT-UGU-4	TRNAT-UGU
rna-XM_030974268.1	LOC115919841
rna-XM_011672977.2	LOC100889428
rna-XM_030994044.1	LOC115927776
rna-XR_004066363.1	LOC100892962
rna-XM_030986296.1	LOC762621
rna-XM_778012.5	LOC577804
rna-XM_030973998.1	LOC753465
rna-XM_030984260.1	LOC585640
rna-XM_030975915.1	LOC593021
rna-XM_030978522.1	LOC105443331
rna-XM_030975192.1	LOC100889898
rna-XM_030990425.1	LOC100888665
rna-XM_001176234.4	LOC752513
rna-XM_030978261.1	LOC580530
rna-XM_030997722.1	LOC754949
rna-XM_030993649.1	LOC105447581
rna-XM_030988531.1	LOC115918733
rna-XM_030982670.1	LOC586705
rna-XM_030975412.1	LOC580215
rna-XM_030986140.1	LOC115918656
rna-XM_001200318.3	LOC764110
rna-NR_036391.1	Mir7
rna-XM_030980139.1	LOC100892398
rna-XM_030976236.1	LOC578978
rna-XM_030991273.1	LOC105443680
rna-TRNAD-GUC-41	TRNAD-GUC
rna-XM_030978454.1	LOC583615
rna-XM_030998203.1	LOC756919
rna-XM_030999335.1	LOC764666
rna-XM_030987456.1	LOC100888615
rna-XM_030977156.1	LOC100888201
rna-XM_030994496.1	LOC115928003
rna-XM_030995871.1	LOC584383
rna-XR_971716.2	LOC753700
rna-XM_030997076.1	LOC115919018
rna-XM_011685207.2	LOC100891278
rna-XM_030982696.1	LOC115918552
rna-XM_030975833.1	LOC105437068
rna-XM_030985384.1	LOC115923981
rna-XM_030987161.1	LOC115924595
rna-XM_030974388.1	LOC575470
rna-XM_030980011.1	LOC115921796
rna-XM_030987941.1	LOC115918722
rna-XM_030978600.1	LOC581904
rna-XM_030987879.1	LOC115918038
gene-LOC115925617	LOC115925617
rna-TRNAP-AGG-5	TRNAP-AGG
rna-XM_030988761.1	LOC115925198
rna-XM_030971959.1	LOC588772
rna-XM_011685927.2	LOC115918009
rna-XM_030974592.1	LOC574871
rna-XM_030994759.1	LOC100891683
rna-XM_030995815.1	LOC115928526
rna-XR_004063664.1	LOC115922896
rna-XM_030983944.1	LOC584579
rna-XM_030975378.1	LOC586074
rna-XM_776806.5	LOC576506
rna-XM_030999998.1	LOC115929893
rna-XM_011681641.2	LOC581737
rna-XR_004064255.1	LOC105439604
rna-XM_030983952.1	LOC578063
rna-XM_030975936.1	LOC583933
rna-XM_011672955.2	LOC587717
rna-XM_030981652.1	LOC577149
rna-XM_030980940.1	LOC583716
rna-XM_030979689.1	LOC100889633
rna-XM_030982166.1	LOC115922717
rna-XM_030975598.1	LOC578167
rna-XM_011683295.2	LOC589658
rna-TRNAV-AAC	TRNAV-AAC
rna-XR_004065489.1	LOC115918861
rna-XM_003730551.3	LOC100892999
rna-XM_030976098.1	LOC115920382
rna-XM_030990105.1	LOC100889720
rna-XM_003730713.2	LOC100890616
rna-XM_793976.5	LOC594541
gene-LOC115925702	LOC115925702
rna-XM_030988807.1	LOC587671
rna-XM_030993721.1	LOC115927619
rna-XM_030998934.1	LOC592987
rna-XR_004063143.1	LOC115921876
rna-XM_011683691.2	LOC105446642
rna-TRNAK-UUU-18	TRNAK-UUU
rna-XM_030985004.1	LOC105445067
rna-XM_030981350.1	NCKX
rna-XR_004064786.1	LOC115925551
rna-XM_030996140.1	LOC105442491
rna-XM_030990892.1	LOC581954
rna-XM_030984555.1	LOC115918595
rna-XM_030999275.1	LOC575818
rna-XR_004063133.1	LOC105440701
rna-XM_030975161.1	LOC591132
rna-XM_030996845.1	LOC590496
rna-XM_030991888.1	LOC592902
rna-XM_030987160.1	LOC115924594
rna-XM_030997277.1	LOC105442236
rna-XM_030973095.1	LOC588140
rna-XM_776472.4	LOC576133
rna-XM_030986750.1	LOC588747
rna-XM_011672692.2	LOC752050
rna-XM_030976919.1	ets1
rna-XM_030983605.1	LOC105439665
rna-XR_004061976.1	LOC115919723
rna-XM_030973336.1	LOC583649
rna-XM_030977175.1	LOC115920703
rna-XM_030994941.1	LOC591295
rna-XM_030985619.1	LOC575001
rna-XM_030989074.1	LOC115918744
rna-XM_030984168.1	LOC105442169
rna-XM_011674052.2	LOC100892787
rna-XM_030975344.1	LOC576022
rna-XM_011672478.2	LOC100891969
rna-XM_030995712.1	LOC100892486
rna-XR_004064031.1	LOC115923650
rna-XM_011676053.2	LOC584064
rna-XM_011665720.2	LOC579904
rna-XM_030995918.1	LOC100890079
rna-XM_030995648.1	LOC100889933
rna-XR_004062491.1	LOC115920723
rna-XM_030984263.1	LOC115923491
rna-XM_030973489.1	LOC580966
rna-XM_030975766.1	LOC576079
rna-XM_030992380.1	LOC105440969
rna-XM_030982016.1	LOC115922673
rna-XM_030992347.1	LOC115926853
rna-XM_031000198.1	LOC100888911
rna-XM_011666397.2	LOC764641
rna-XM_003727067.3	LOC100889153
rna-XM_030979041.1	LOC105446322
rna-XR_004063307.1	LOC115922047
rna-XM_011683298.2	LOC105446438
rna-XM_030980540.1	LOC585591
rna-XM_030996286.1	LOC584361
rna-XM_782333.5	LOC582381
rna-XM_030975852.1	LOC105436842
rna-XM_030984306.1	LOC100890383
rna-XM_030979270.1	LOC575707
rna-XR_004062944.1	LOC115917731
rna-XR_004063490.1	LOC115922582
rna-XR_973057.2	LOC105444376
rna-XM_011673543.2	LOC752803
rna-XM_030972538.1	LOC581873
rna-XM_030973911.1	LOC580377
rna-XM_030994538.1	LOC100891657
rna-XM_030992931.1	LOC105442945
rna-NM_001170818.2	LOC753728
rna-XM_030976800.1	LOC582265
rna-XM_030975311.1	LOC105441899
rna-XM_003727678.3	LOC585374
rna-XM_030983744.1	LOC582994
rna-XM_030984873.1	LOC100893870
rna-XM_030975248.1	LOC577393
rna-XM_030978581.1	LOC115921266
rna-XR_004063546.1	LOC105445797
rna-XR_004064316.1	LOC115924462
rna-XM_003731023.3	LOC100889433
rna-XM_780498.5	LOC580441
rna-TRNAK-UUU-35	TRNAK-UUU
rna-XM_030992671.1	LOC593691
rna-XM_030995900.1	LOC756182
rna-XM_030983520.1	LOC577178
rna-XM_030975048.1	SPCA
rna-XM_030985758.1	LOC105442609
rna-XM_777414.5	LOC577170
rna-XR_004062256.1	LOC115920211
rna-XM_030972208.1	LOC105436445
rna-XM_774941.5	LOC575336
rna-XM_030983705.1	LOC115923282
rna-XM_777216.5	LOC576954
rna-XM_030978538.1	LOC115921247
rna-XM_011663204.2	LOC105437029
rna-XR_004066627.1	LOC105440170
rna-XM_786825.4	LOC587071
rna-XM_030990700.1	LOC115926163
rna-XM_030996331.1	LOC100891565
rna-XM_030974277.1	LOC580977
rna-XM_030990639.1	LOC105443798
gene-LOC115925403	LOC115925403
rna-XM_776648.5	LOC576329
rna-XM_030997799.1	LOC574743
rna-XM_030995025.1	LOC578772
rna-XM_777158.5	LOC576891
rna-XM_030983043.1	LOC105439876
rna-XM_011664528.2	LOC592902
rna-XM_030988074.1	LOC756750
rna-XM_030979561.1	LOC105436527
rna-XM_030985484.1	LOC581976
rna-XR_004062377.1	LOC115920491
rna-XM_030979478.1	LOC100891634
rna-XR_004062647.1	LOC753690
rna-XM_001196883.3	LOC756896
rna-XM_785616.5	LOC585805
rna-XM_003723663.3	LOC100893280
rna-XR_004066019.1	LOC115928335
rna-XR_004063254.1	LOC115921989
rna-XM_030972429.1	LOC579832
rna-XM_030975955.1	LOC105445593
rna-TRNAD-GUC-6	TRNAD-GUC
rna-TRNAA-UGC-21	TRNAA-UGC
rna-XM_003728386.3	LOC100892012
rna-XM_030999901.1	LOC577441
rna-XM_782849.4	LOC582916
rna-XM_030984790.1	LOC115923656
rna-XM_030979543.1	LOC576151
rna-XM_777565.5	LOC577330
rna-XM_030983444.1	LOC584813
rna-XR_004062286.1	LOC115920283
rna-XM_030981945.1	LOC575991
rna-XM_030999991.1	LOC105440197
rna-XR_004064518.1	LOC105437317
rna-XM_030985895.1	LOC115924113
rna-XM_030982429.1	LOC577764
rna-XM_030974735.1	LOC575615
rna-XR_004064511.1	LOC115924965
rna-XR_004062555.1	LOC115920787
rna-XM_030996425.1	LOC576159
rna-XM_030995045.1	LOC105447055
rna-XM_030999594.1	LOC115918201
rna-XM_030984714.1	LOC574887
rna-XR_004066219.1	LOC115928783
rna-XM_030975806.1	LOC115920289
rna-XM_030992209.1	LOC115926813
rna-XM_030996321.1	LOC583826
rna-XM_030977285.1	LOC100889734
rna-XR_004062632.1	LOC115920958
rna-XM_030986836.1	LOC587160
rna-XR_004061755.1	LOC115919227
rna-XM_031000498.1	LOC590931
rna-XR_004062766.1	LOC105445304
rna-XM_779248.5	LOC579114
rna-XM_030976997.1	LOC100893838
rna-TRNAD-GUC-42	TRNAD-GUC
rna-XM_030992839.1	LOC100888163
rna-XM_785352.5	LOC585527
rna-XM_030994624.1	LOC100888536
rna-XR_004065629.1	LOC115927434
rna-XM_030991536.1	LOC593134
rna-XM_011666441.2	LOC100888882
rna-XM_030979535.1	LOC586027
rna-XM_003729219.3	LOC581681
rna-XM_030986521.1	LOC105446584
rna-XM_030985197.1	LOC105443652
rna-XM_777089.5	LOC576821
rna-XM_011669447.2	LOC100889520
rna-XM_030978218.1	LOC115918432
rna-XM_003724933.3	LOC100888636
rna-XM_030999947.1	LOC115929865
rna-XR_004066289.1	LOC115928918
rna-XM_030981960.1	LOC592992
rna-XM_030999547.1	LOC579857
rna-XM_030978127.1	Chk1
rna-XM_030995670.1	LOC590364
rna-XM_030981460.1	LOC574684
rna-XM_030995047.1	LOC105438949
rna-XM_001180232.4	LOC752814
rna-TRNAD-GUC-9	TRNAD-GUC
rna-XR_004064604.1	LOC115925210
rna-XM_030973414.1	LOC100888792
rna-XM_030992200.1	LOC105439978
rna-XM_030996761.1	LOC115928812
rna-XM_795360.5	LOC587408
rna-XM_030997209.1	LOC115929066
rna-XM_031000257.1	LOC115929991
rna-XR_004064865.1	LOC115925929
rna-XM_789467.5	LOC589835
rna-XR_973241.2	LOC105444984
rna-XM_030998183.1	LOC115929350
rna-XM_030992059.1	LOC585114
rna-XM_030997008.1	LOC588147
rna-XM_030995514.1	LOC115928351
rna-XM_011684047.2	LOC105446791
rna-XM_030990614.1	LOC115926118
rna-XM_789477.4	LOC589845
rna-XM_030980232.1	LOC115922133
rna-XM_030973555.1	LOC115919514
rna-XM_030972323.1	LOC576460
rna-XR_004062746.1	LOC115921102
rna-XM_030996978.1	LOC105439539
rna-TRNAR-CCU-6	TRNAR-CCU
rna-XM_030988242.1	LOC105441660
rna-XM_030974052.1	LOC115919801
rna-XR_004066802.1	LOC115930035
rna-XM_788071.4	LOC588383
rna-XM_030980900.1	LOC115922287
rna-XM_783732.4	LOC583839
rna-XM_030988723.1	LOC579853
rna-XM_030992871.1	LOC576515
rna-XM_030995925.1	LOC589591
rna-XM_030977014.1	LOC757285
rna-XM_776279.5	LOC575916
rna-XM_790446.5	LOC590859
rna-XM_030973057.1	LOC100891218
rna-TRNAM-CAU-57	TRNAM-CAU
rna-XM_030998851.1	LOC593766
rna-XM_030973343.1	LOC105446290
rna-XR_004065953.1	LOC115928224
rna-XM_030982082.1	LOC115922698
rna-XR_004065159.1	LOC115926608
rna-XM_011683631.2	LOC591136
rna-XM_030976060.1	LOC105442891
rna-XM_011672504.2	LOC576172
rna-XM_030981621.1	LOC590551
rna-XM_030991104.1	LOC115926415
rna-XM_030980613.1	LOC577693
rna-XM_030979691.1	LOC100889633
rna-XM_030983558.1	LOC105444375
rna-XM_030986214.1	LOC105436558
rna-XR_004066736.1	LOC115917862
rna-XM_030998903.1	LOC579784
rna-XR_004064070.1	LOC115923760
rna-XM_030978182.1	LOC594061
rna-XM_011680845.2	LOC581003
rna-XM_030998900.1	LOC588563
rna-XM_030988502.1	LOC105443524
rna-XM_003723779.3	LOC100888091
rna-XR_004061943.1	LOC115919593
rna-XM_011667492.2	LOC105439016
rna-XM_030998079.1	LOC752349
gene-LOC115926916	LOC115926916
rna-XM_030988720.1	LOC579853
rna-XM_030976567.1	LOC576527
rna-XM_030987323.1	LOC585457
rna-XM_030983696.1	LOC115923275
rna-XM_030998544.1	LOC584177
rna-XM_030980259.1	LOC105441867
rna-XM_030975128.1	LOC115918360
rna-XM_030985026.1	LOC115923746
rna-XM_783774.4	LOC583885
rna-XM_030978119.1	LOC115921070
rna-XR_004065415.1	LOC115927109
rna-XM_030977281.1	LOC115920742
gene-LOC115927018	LOC115927018
rna-XM_003726009.3	LOC100889220
rna-XM_030987982.1	LOC753141
rna-XM_775415.5	LOC574996
rna-XM_030992903.1	LOC105442945
rna-XM_003728617.3	LOC100889587
rna-XM_011677033.2	LOC105443636
rna-XM_030977031.1	LOC100890860
rna-XM_030997968.1	LOC115929274
rna-XM_030987154.1	LOC579634
gene-LOC115925611	LOC115925611
rna-XM_030987495.1	LOC105437270
rna-XM_030991323.1	LOC590441
rna-XM_030992237.1	LOC763539
rna-XM_030976299.1	LOC579664
rna-NM_214540.1	LOC373321
rna-XM_030984501.1	LOC105442056
rna-XM_030994469.1	LOC105439512
rna-XM_030978428.1	LOC115918438
rna-XM_030992258.1	LOC100889723
rna-NM_001025211.1	eef1G
rna-XM_030988436.1	LOC100890947
rna-XM_030982512.1	LOC581131
rna-XM_030985505.1	LOC575645
rna-XM_030975972.1	LOC100890993
rna-XR_004063989.1	LOC115923599
rna-XM_003724045.3	LOC587162
rna-XM_030974643.1	LOC580043
rna-XM_030997088.1	LOC593044
rna-XM_030979147.1	LOC115921577
rna-TRNAE-UUC-5	TRNAE-UUC
rna-XM_030983090.1	LOC578876
rna-XM_030973186.1	LOC590790
rna-XM_030996476.1	LOC583394
rna-XM_030985182.1	LOC115923827
rna-XR_004062697.1	LOC115918245
rna-XM_030982693.1	LOC105438314
rna-XM_030985525.1	LOC105442107
rna-XM_030974759.1	LOC105443292
rna-XM_030986823.1	LOC100891105
rna-XM_030998473.1	LOC115929481
rna-XM_776396.5	LOC576049
rna-XM_011681653.2	LOC105445739
rna-XM_030989028.1	LOC105443780
rna-XM_030983855.1	LOC100892408
rna-XM_011684695.2	LOC583577
rna-XM_030999229.1	LOC105440834
rna-XM_030982493.1	LOC590937
rna-XM_030975767.1	LOC576079
rna-XM_030996138.1	LOC100890427
rna-XM_030993104.1	LOC115927326
rna-XM_011681631.2	LOC582857
rna-TRNAQ-CUG-18	TRNAQ-CUG
rna-XM_030985033.1	LOC115923733
rna-XM_003726117.3	LOC590272
rna-XM_030974792.1	LOC105445695
rna-XM_030996859.1	LOC576444
rna-XM_781626.5	LOC581639
rna-XM_011684102.2	LOC100889014
rna-XM_030983314.1	LOC755338
rna-XM_030997398.1	LOC100892164
rna-XM_030977537.1	LOC115920861
rna-XM_779932.5	LOC579838
rna-XM_030979388.1	LOC105441166
rna-XM_003730017.3	LOC100889722
rna-XM_003724338.2	LOC100890912
rna-XM_030991336.1	LOC115926543
rna-XM_030975697.1	LOC593274
rna-XM_030977111.1	LOC105436508
rna-XR_004063611.1	LOC115918017
rna-XR_004066806.1	LOC115930043
rna-XM_030987873.1	LOC115918038
rna-XM_030977839.1	LOC105437315
rna-XM_011662434.2	LOC105436651
rna-XM_030991535.1	LOC593134
rna-XR_004065911.1	LOC115928138
rna-XM_788337.5	LOC588664
rna-XM_030985082.1	LOC115923785
rna-XM_011676035.2	LOC580012
rna-XM_796964.5	LOC576208
rna-XR_004062108.1	LOC105445038
rna-XM_030979324.1	LOC115917921
rna-XM_030979251.1	LOC581489
rna-XM_030999842.1	LOC592519
rna-XM_784888.5	LOC585047
rna-XR_143597.3	LOC100888762
rna-XM_030991399.1	LOC593265
rna-XM_011672620.2	LOC100892277
gene-LOC115918050	LOC115918050
rna-XM_030999198.1	LOC575307
rna-XM_030980270.1	LOC115922138
rna-XM_030981222.1	LOC115922341
rna-XM_030989220.1	LOC576724
rna-XM_791482.5	LOC591937
rna-TRNAG-UCC-11	TRNAG-UCC
rna-XM_030998607.1	LOC115919062
rna-XM_011677426.2	LOC105443805
rna-XM_030976031.1	LOC105443635
rna-XM_030988006.1	LOC105439607
rna-XM_030997354.1	LOC586868
rna-XM_030999862.1	Nfe2
rna-XM_030996753.1	LOC762814
rna-XM_030981287.1	LOC115918511
rna-XR_004064630.1	LOC115925330
rna-XM_030998647.1	LOC115929526
rna-XM_030989904.1	LOC115925870
rna-XM_030986651.1	LOC753159
rna-XR_004066573.1	LOC115918239
rna-XM_030993542.1	LOC115927512
rna-XM_791247.4	LOC591696
rna-XM_030982525.1	LOC115922822
rna-XM_030972567.1	LOC115917907
rna-XM_030981080.1	LOC579969
rna-XM_030984032.1	LOC100891068
rna-XM_030978875.1	LOC115921411
rna-XM_030996578.1	LOC105437002
rna-XM_030976947.1	LOC575276
rna-XM_030974878.1	LOC115920024
rna-XM_030983600.1	LOC115923220
rna-XM_030991065.1	LOC105443153
rna-XM_030996498.1	LOC105439146
rna-XM_030987125.1	LOC579256
rna-XM_030985309.1	LOC100892559
rna-XM_030997005.1	ags
rna-XM_781123.4	LOC581106
rna-XM_030976064.1	LOC752971
rna-XM_030981713.1	LOC100891364
rna-XM_779466.5	LOC579346
rna-XM_030996519.1	LOC100892838
rna-XM_030979553.1	LOC105440270
rna-XM_030993889.1	LOC115927707
rna-XM_030981693.1	LOC584537
gene-LOC115926217	LOC115926217
rna-XM_030972207.1	LOC105436445
rna-XR_004065421.1	LOC100890788
rna-XM_030991095.1	LOC105442158
rna-XM_776270.3	LOC575907
rna-XR_004062307.1	LOC105443648
rna-XM_030999348.1	LOC755333
rna-XM_030981536.1	LOC576628
rna-XM_030988728.1	LOC579853
rna-XM_030999102.1	LOC115919075
rna-XM_030984386.1	LOC579783
rna-XM_030987700.1	LOC100888342
rna-TRNAI-GAU-2	TRNAI-GAU
rna-XM_030985650.1	LOC100888051
rna-XM_030973071.1	LOC115919398
rna-XM_003731573.3	LOC579394
rna-XM_030979552.1	LOC105441791
rna-XM_011675522.2	LOC581609
rna-XM_011668004.2	LOC576725
rna-XM_031000302.1	LOC584543
rna-XM_030995120.1	LOC105446500
rna-XM_030974804.1	LOC588892
rna-XM_030983577.1	LOC105439794
rna-XR_004066284.1	LOC115928911
rna-XM_030981577.1	LOC105444668
rna-XM_030979864.1	LOC584304
rna-XM_011664901.2	LOC105437832
rna-XM_030977602.1	LOC105445865
rna-XM_030972506.1	LOC115919229
rna-XM_795458.5	LOC589267
rna-XR_004064151.1	LOC105438200
rna-XM_011681654.2	LOC105445740
rna-XM_030977897.1	LOC756989
rna-XM_030998945.1	LOC105441992
rna-XR_972463.2	LOC105442618
rna-XM_030977836.1	LOC593614
rna-XM_030985733.1	LOC115924066
gene-LOC115925707	LOC115925707
rna-XR_004063777.1	LOC105437969
rna-XM_011674424.2	LOC100892802
rna-XM_011679079.2	LOC105444607
rna-XM_011666410.2	LOC105438503
rna-XM_011663393.2	LOC105437125
rna-XM_779686.5	LOC579579
rna-XM_030995014.1	LOC100891060
rna-XM_030988083.1	LOC587482
rna-XM_011668160.2	LOC105439313
rna-XM_003729359.3	LOC584463
rna-XM_030986117.1	LOC105442319
rna-XR_004062825.1	LOC100889255
rna-XM_030979603.1	LOC105442665
rna-XM_030988833.1	LOC105439176
rna-XM_003723764.3	LOC587672
rna-XR_004064989.1	LOC115926139
rna-TRNAK-UUU-21	TRNAK-UUU
rna-XM_030982194.1	LOC115918538
rna-XM_030999322.1	LOC583623
rna-XM_030990455.1	LOC115926079
rna-XM_030984489.1	LOC576526
rna-XM_030974505.1	LOC115919897
rna-XM_030985447.1	LOC115918626
rna-XM_030988637.1	LOC100894009
rna-XM_030998764.1	LOC592160
rna-XM_030979955.1	LOC100889230
rna-XM_030990211.1	LOC579068
rna-XM_030984851.1	LOC100892722
rna-XM_030982580.1	LOC105440959
rna-XM_011673547.2	LOC100889464
rna-XM_030988295.1	LOC115925103
rna-XM_003730047.3	LOC100889809
rna-TRNAR-CCU-22	TRNAR-CCU
rna-XM_030976698.1	LOC115920601
rna-XM_011679439.2	LOC105444765
rna-XM_030979044.1	LOC592738
rna-XM_030996451.1	LOC582296
rna-XM_030998152.1	LOC755287
rna-XM_030985340.1	LOC115923971
rna-XR_004065318.1	LOC115926869
rna-XM_030974361.1	LOC548617
rna-XM_789325.5	LOC589690
rna-XM_030977840.1	LOC579102
rna-XM_030989958.1	LOC115925916
rna-XM_030974987.1	LOC105437286
rna-XM_030972725.1	LOC752126
rna-XM_003724537.3	LOC100890795
rna-XM_030979636.1	LOC763682
rna-XM_030981916.1	LOC105447404
rna-XM_030979331.1	LOC115917921
rna-XM_030979607.1	LOC115921688
rna-XM_011685125.2	LOC586221
rna-XM_030978938.1	LOC105438580
rna-XM_030978722.1	LOC115921339
rna-XM_030981055.1	LOC591893
rna-XM_030977940.1	LOC100888607
rna-XM_030985781.1	LOC581618
rna-TRNAT-CGU-7	TRNAT-CGU
rna-XM_030999600.1	LOC577414
rna-XR_004063130.1	LOC115921840
rna-XM_030977298.1	LOC581450
rna-XM_011682235.2	LOC576614
rna-XM_030983057.1	LOC589551
rna-XM_030973320.1	LOC578743
rna-XM_030980777.1	LOC100892979
rna-XR_004064105.1	LOC115923991
rna-XM_030975153.1	LOC762983
rna-XR_004061960.1	LOC115919611
rna-XM_030972447.1	LOC592479
rna-XM_030993083.1	LOC588152
rna-XM_030997212.1	LOC115929067
rna-XM_030978590.1	LOC115921272
rna-XM_783026.5	LOC583099
rna-XM_030981976.1	LOC115922668
rna-XM_030976591.1	LOC585353
rna-XM_030994083.1	LOC753743
rna-XR_004063473.1	LOC115922544
rna-XM_030994838.1	LOC115918927
rna-XM_031000413.1	LOC756504
rna-XM_030997538.1	LOC115919035
rna-XM_030999799.1	LOC579651
rna-XM_030992765.1	LOC100890369
rna-XM_030993857.1	LOC105442633
rna-XM_011685469.2	LOC577677
rna-XM_030982248.1	LOC586108
rna-XM_030986735.1	LOC579477
rna-XM_030993597.1	LOC105439036
rna-XM_030986271.1	LOC576916
rna-XM_011667113.2	LOC105438818
gene-ND2	ND2
rna-XR_004064251.1	LOC115924274
rna-XM_030976759.1	LOC594823
rna-XM_030989802.1	LOC100889996
rna-XM_011662543.2	LOC592565
rna-XM_030973022.1	LOC115919385
rna-XM_030981861.1	LOC100887881
rna-XM_030996365.1	LOC105441142
rna-XM_030978281.1	LOC591011
rna-XM_011685334.2	LOC100889316
rna-XM_030998520.1	LOC100889813
rna-XM_031000117.1	LOC105439336
rna-XM_030976793.1	LOC105446501
rna-XM_030985763.1	LOC100890914
rna-XM_030977107.1	LOC105439164
rna-XM_011675218.2	LOC100888885
rna-XM_030991221.1	LOC586981
rna-XM_775028.5	LOC581147
rna-XM_030975631.1	LOC115917896
rna-XM_030997539.1	LOC115919035
rna-XM_780531.5	LOC580476
rna-XM_030995791.1	LOC100891639
rna-XM_030982877.1	LOC115922984
rna-XM_030991598.1	LOC590935
rna-XM_030996503.1	LOC100892838
rna-XM_030992195.1	LOC105443216
rna-XM_030979454.1	LOC115921664
rna-XM_030994531.1	LOC753978
rna-XM_030994999.1	LOC593212
rna-XM_030983299.1	LOC105441510
rna-XM_030973126.1	LOC754211
rna-XM_030995211.1	LOC590418
rna-XM_792285.5	LOC592780
rna-XM_030990374.1	LOC105439122
rna-XM_780863.5	LOC580829
rna-XM_030981549.1	LOC105446626
rna-XM_011683406.2	LOC576433
rna-XR_004066058.1	LOC115928448
rna-XM_030999362.1	LOC115929656
rna-XR_004063243.1	LOC115921978
rna-XM_030979107.1	LOC579280
rna-XR_004064036.1	LOC115923665
rna-XM_030985725.1	LOC105439925
rna-XM_030980909.1	LOC585004
rna-XM_030999721.1	LOC115929735
rna-XM_030992114.1	LOC590587
rna-XM_030986603.1	LOC582970
rna-XR_004064620.1	LOC105442464
rna-XM_030996253.1	LOC585443
rna-XM_790829.5	LOC591258
rna-XM_003724664.3	LOC589811
rna-XM_030982256.1	LOC115922740
rna-XM_011672043.2	LOC585021
rna-XM_030994929.1	LOC115928139
rna-XM_030997521.1	LOC115929154
rna-XM_030987075.1	LOC105445886
rna-XM_030994217.1	LOC105446212
rna-XM_030982307.1	LOC586547
rna-XM_030988746.1	LOC583670
rna-XM_011666031.2	LOC756681
rna-XM_030986739.1	LOC592873
rna-XM_030975860.1	LOC590990
rna-XM_030986817.1	LOC115924504
rna-XM_030972124.1	LOC105436972
rna-XM_030979736.1	LOC115917973
rna-XM_030996942.1	LOC105438878
rna-XM_030997415.1	LOC586064
rna-XM_011667875.2	LOC582964
rna-XM_779347.5	LOC579219
rna-XR_004065437.1	LOC115927130
rna-XM_030974213.1	LOC592140
rna-XM_030987842.1	LOC582364
rna-XM_791056.1	LOC591496
rna-XM_030976012.1	LOC593033
rna-XM_030983949.1	LOC100892543
gene-LOC115925700	LOC115925700
rna-XM_030977783.1	LOC115920960
gene-LOC115925948	LOC115925948
rna-XM_030996611.1	LOC115928748
rna-XM_030978193.1	LOC115918430
rna-XR_004066319.1	LOC115929123
rna-XM_030996778.1	LOC105443258
rna-XM_011665830.2	LOC585277
rna-XM_030978145.1	LOC115921078
rna-XM_030998046.1	LOC579642
rna-XM_030996723.1	LOC115928803
rna-XM_030987723.1	LOC100891864
rna-XM_011672944.2	LOC593505
rna-XM_030993284.1	LOC115927420
rna-TRNAT-AGU-24	TRNAT-AGU
rna-XM_011681795.2	LOC100887956
rna-XM_030984496.1	LOC100888873
rna-XM_030994089.1	LOC115927845
rna-XM_776080.5	LOC575694
rna-XM_030980594.1	LOC575044
rna-TRNAG-GCC-19	TRNAG-GCC
rna-XM_031000351.1	LOC577137
rna-XM_030999456.1	LOC115929672
rna-XM_030986161.1	LOC105441787
rna-XM_030977460.1	LOC100893413
rna-XR_004062453.1	LOC115920649
rna-XM_030979235.1	LOC115921619
rna-XM_011664737.2	LOC579713
rna-TRNAA-UGC-8	TRNAA-UGC
